counter;destination;nb_cars;nb_trucks;hour;minute
OD10;OD1;6;;8;0
OD10;OD3;115;;8;0
OD10;OD4;126;;8;0
OD10;OD5;2,7;;8;0
OD10;OD6;1,2;;8;0
OD1;OD3;;1;8;0
OD1;OD4;;21;8;0
OD1;OD5;;0,6;8;0
OD1;OD9;;6;8;0
OD1;OD10;;10;8;0
OD2;OD3;;2;8;0
OD2;OD4;;5;8;0
OD2;OD5;;0,3;8;0
OD2;OD9;;2;8;0
OD2;OD10;;2;8;0
OD3;OD1;;1;8;0
OD3;OD2;;1;8;0
OD3;OD4;;11;8;0
OD3;OD5;;1,6;8;0
OD3;OD6;;0,8;8;0
OD3;OD10;;11;8;0
OD4;OD1;;23;8;0
OD4;OD2;;3;8;0
OD4;OD3;;31;8;0
OD4;OD5;;1;8;0
OD4;OD9;;19;8;0
OD4;OD10;;32;8;0
OD5;OD1;;0,4;8;0
OD5;OD2;;0,2;8;0
OD5;OD3;;1,6;8;0
OD5;OD4;;0,4;8;0
OD5;OD9;;1,2;8;0
OD5;OD10;;1,2;8;0
OD6;OD5;;6;8;0
OD7;OD3;;2;8;0
OD7;OD9;;0,8;8;0
OD7;OD10;;1,2;8;0
OD8;OD1;;0,25;8;0
OD8;OD2;;0,15;8;0
OD8;OD4;;1;8;0
OD9;OD1;;5;8;0
OD9;OD2;;1;8;0
OD9;OD4;;17;8;0
OD9;OD5;;1,2;8;0
OD9;OD6;;0,6;8;0
OD9;OD10;;19;8;0
OD10;OD1;;16;8;0
OD10;OD2;;1;8;0
OD10;OD3;;2;8;0
OD10;OD4;;41;8;0
OD10;OD5;;1,2;8;0
OD10;OD6;;0,6;8;0
OD1;OD4;;1;8;0
OD1;OD5;;0,3;8;0
OD2;OD5;;0,15;8;0
OD3;OD2;;0,2;8;0
OD3;OD4;;2;8;0
OD3;OD6;;0,4;8;0
OD3;OD10;;8;8;0
OD4;OD1;;1;8;0
OD4;OD3;;1;8;0
OD4;OD5;;0,55;8;0
OD4;OD9;;2;8;0
OD4;OD10;;2;8;0
OD5;OD3;;0,8;8;0
OD5;OD9;;0,6;8;0
OD5;OD10;;0,6;8;0
OD8;OD1;;0,75;8;0
OD8;OD2;;0,45;8;0
OD8;OD4;;1,8;8;0
OD9;OD2;;0,42;8;0
OD9;OD6;;0,3;8;0
OD9;OD10;;1;8;0
OD10;OD2;;0,37;8;0
OD10;OD3;;7;8;0
OD10;OD6;;0,3;8;0
OD1;OD3;4;;8;15
OD1;OD4;5;;8;15
OD2;OD4;1;;8;15
OD3;OD1;12;;8;15
OD3;OD2;9;;8;15
OD3;OD4;135;;8;15
OD3;OD5;2;;8;15
OD3;OD6;0,8;;8;15
OD3;OD10;197;;8;15
OD4;OD1;12;;8;15
OD4;OD3;65;;8;15
OD4;OD9;11;;8;15
OD4;OD10;105;;8;15
OD5;OD1;0,4;;8;15
OD5;OD2;0,2;;8;15
OD5;OD4;0,4;;8;15
OD6;OD1;0,3;;8;15
OD6;OD2;0,2;;8;15
OD6;OD4;0,5;;8;15
OD7;OD3;1;;8;15
OD7;OD9;0,4;;8;15
OD7;OD10;0,6;;8;15
OD8;OD1;0,25;;8;15
OD8;OD2;0,15;;8;15
OD8;OD4;0,6;;8;15
OD9;OD1;7;;8;15
OD9;OD4;53;;8;15
OD9;OD5;1,5;;8;15
OD9;OD6;0,6;;8;15
OD9;OD10;112;;8;15
OD10;OD1;8;;8;15
OD10;OD3;192;;8;15
OD10;OD4;143;;8;15
OD10;OD5;1,5;;8;15
OD10;OD6;0,6;;8;15
OD1;OD3;;1;8;15
OD1;OD4;;21;8;15
OD1;OD5;;0,3;8;15
OD1;OD9;;4;8;15
OD1;OD10;;16;8;15
OD2;OD3;;1;8;15
OD2;OD4;;11;8;15
OD2;OD5;;0,15;8;15
OD2;OD9;;2;8;15
OD2;OD10;;3;8;15
OD3;OD1;;2;8;15
OD3;OD2;;1;8;15
OD3;OD4;;4;8;15
OD3;OD5;;1,6;8;15
OD3;OD6;;1,6;8;15
OD3;OD8;;0,8;8;15
OD3;OD10;;9;8;15
OD4;OD1;;18;8;15
OD4;OD2;;2;8;15
OD4;OD3;;26;8;15
OD4;OD5;;1;8;15
OD4;OD9;;27;8;15
OD4;OD10;;54;8;15
OD6;OD1;;0,3;8;15
OD6;OD2;;0,2;8;15
OD6;OD3;;0,4;8;15
OD6;OD4;;1;8;15
OD6;OD5;;1;8;15
OD6;OD9;;0,4;8;15
OD6;OD10;;0,2;8;15
OD7;OD3;;2,5;8;15
OD7;OD9;;1;8;15
OD7;OD10;;1,5;8;15
OD9;OD1;;8;8;15
OD9;OD2;;1;8;15
OD9;OD4;;8;8;15
OD9;OD5;;1,2;8;15
OD9;OD6;;1,2;8;15
OD9;OD8;;0,8;8;15
OD9;OD10;;22;8;15
OD10;OD1;;15;8;15
OD10;OD2;;1;8;15
OD10;OD3;;9;8;15
OD10;OD4;;64;8;15
OD10;OD5;;1,2;8;15
OD10;OD6;;1,2;8;15
OD10;OD8;;0,4;8;15
OD3;OD1;;1;8;15
OD3;OD5;;0,8;8;15
OD3;OD6;;1,2;8;15
OD3;OD10;;7;8;15
OD4;OD3;;1;8;15
OD4;OD5;;0,55;8;15
OD4;OD10;;1;8;15
OD5;OD3;;0,8;8;15
OD5;OD9;;0,6;8;15
OD5;OD10;;0,6;8;15
OD7;OD3;;0,5;8;15
OD7;OD9;;0,2;8;15
OD7;OD10;;0,3;8;15
OD8;OD1;;0,25;8;15
OD8;OD2;;0,15;8;15
OD8;OD4;;1;8;15
OD9;OD1;;1;8;15
OD9;OD5;;0,6;8;15
OD9;OD6;;0,9;8;15
OD9;OD10;;2;8;15
OD10;OD1;;1;8;15
OD10;OD3;;6;8;15
OD10;OD4;;6;8;15
OD10;OD5;;0,6;8;15
OD10;OD6;;0,9;8;15
OD1;OD4;5;;8;30
OD1;OD5;0,3;;8;30
OD1;OD9;2;;8;30
OD1;OD10;3;;8;30
OD2;OD3;0,55;;8;30
OD2;OD5;0,15;;8;30
OD3;OD1;12;;8;30
OD3;OD2;8;;8;30
OD3;OD4;137;;8;30
OD3;OD5;4;;8;30
OD3;OD6;0,4;;8;30
OD3;OD10;231;;8;30
OD4;OD1;12;;8;30
OD4;OD2;4;;8;30
OD4;OD3;56;;8;30
OD4;OD5;0,55;;8;30
OD4;OD9;3;;8;30
OD4;OD10;100;;8;30
OD5;OD1;1,2;;8;30
OD5;OD2;0,6;;8;30
OD5;OD3;0,8;;8;30
OD5;OD4;1,2;;8;30
OD5;OD9;0,6;;8;30
OD5;OD10;0,6;;8;30
OD6;OD1;0,9;;8;30
OD6;OD2;0,6;;8;30
OD6;OD4;1,5;;8;30
OD7;OD3;1;;8;30
OD7;OD9;0,4;;8;30
OD7;OD10;0,6;;8;30
OD8;OD1;0,25;;8;30
OD8;OD2;0,15;;8;30
OD8;OD4;0,6;;8;30
OD9;OD1;6;;8;30
OD9;OD4;38;;8;30
OD9;OD5;3;;8;30
OD9;OD6;0,3;;8;30
OD9;OD10;91;;8;30
OD10;OD1;3;;8;30
OD10;OD3;133;;8;30
OD10;OD4;103;;8;30
OD10;OD5;3;;8;30
OD10;OD6;0,3;;8;30
OD1;OD3;;4;8;30
OD1;OD4;;21;8;30
OD1;OD5;;1,2;8;30
OD1;OD9;;8;8;30
OD1;OD10;;14;8;30
OD2;OD3;;2,2;8;30
OD2;OD4;;3;8;30
OD2;OD5;;0,6;8;30
OD3;OD1;;2;8;30
OD3;OD2;;2;8;30
OD3;OD4;;16;8;30
OD3;OD5;;2;8;30
OD3;OD6;;1,6;8;30
OD3;OD8;;0,8;8;30
OD3;OD10;;10;8;30
OD4;OD1;;22;8;30
OD4;OD2;;9;8;30
OD4;OD3;;13;8;30
OD4;OD5;;2;8;30
OD4;OD9;;16;8;30
OD4;OD10;;64;8;30
OD5;OD1;;2,4;8;30
OD5;OD2;;1,2;8;30
OD5;OD3;;1,2;8;30
OD5;OD4;;2;8;30
OD5;OD9;;0,9;8;30
OD5;OD10;;0,9;8;30
OD7;OD3;;1;8;30
OD7;OD9;;0,4;8;30
OD7;OD10;;0,6;8;30
OD8;OD1;;0,5;8;30
OD8;OD2;;0,3;8;30
OD8;OD4;;1;8;30
OD9;OD1;;5;8;30
OD9;OD2;;3;8;30
OD9;OD4;;16;8;30
OD9;OD5;;1,5;8;30
OD9;OD6;;1,2;8;30
OD9;OD8;;0,8;8;30
OD9;OD10;;31;8;30
OD10;OD1;;13;8;30
OD10;OD2;;3;8;30
OD10;OD3;;8;8;30
OD10;OD4;;53;8;30
OD10;OD5;;1,5;8;30
OD10;OD6;;1,2;8;30
OD10;OD8;;0,4;8;30
OD2;OD3;;1;8;30
OD3;OD1;;1;8;30
OD3;OD4;;2;8;30
OD3;OD10;;8;8;30
OD4;OD10;;2;8;30
OD8;OD1;;0,25;8;30
OD8;OD2;;0,15;8;30
OD8;OD4;;0,6;8;30
OD9;OD1;;1;8;30
OD9;OD4;;2;8;30
OD9;OD10;;3;8;30
OD10;OD1;;1;8;30
OD10;OD3;;8;8;30
OD10;OD4;;5;8;30
OD1;OD3;3;;8;45
OD1;OD4;4;;8;45
OD1;OD5;0,6;;8;45
OD1;OD6;0,2;;8;45
OD1;OD9;3;;8;45
OD1;OD10;2;;8;45
OD2;OD4;5;;8;45
OD2;OD5;0,3;;8;45
OD2;OD6;0,1;;8;45
OD3;OD1;5;;8;45
OD3;OD2;7;;8;45
OD3;OD4;87;;8;45
OD3;OD5;2;;8;45
OD3;OD6;2,4;;8;45
OD3;OD10;185;;8;45
OD4;OD1;10;;8;45
OD4;OD2;1;;8;45
OD4;OD3;55;;8;45
OD4;OD5;1,1;;8;45
OD4;OD6;0,8;;8;45
OD4;OD9;5;;8;45
OD4;OD10;93;;8;45
OD5;OD1;0,4;;8;45
OD5;OD2;0,2;;8;45
OD5;OD3;0,4;;8;45
OD5;OD4;0,4;;8;45
OD5;OD9;0,3;;8;45
OD5;OD10;0,3;;8;45
OD6;OD1;0,3;;8;45
OD6;OD2;0,2;;8;45
OD6;OD4;0,5;;8;45
OD7;OD3;1;;8;45
OD7;OD9;0,4;;8;45
OD7;OD10;0,6;;8;45
OD8;OD1;0,25;;8;45
OD8;OD2;0,15;;8;45
OD8;OD4;0,6;;8;45
OD9;OD1;8;;8;45
OD9;OD4;39;;8;45
OD9;OD5;1,5;;8;45
OD9;OD6;1,8;;8;45
OD9;OD10;67;;8;45
OD10;OD1;3;;8;45
OD10;OD3;133;;8;45
OD10;OD4;90;;8;45
OD10;OD5;1,5;;8;45
OD10;OD6;1,8;;8;45
OD1;OD3;;4;8;45
OD1;OD4;;23;8;45
OD1;OD6;;0,2;8;45
OD1;OD9;;6;8;45
OD1;OD10;;11;8;45
OD2;OD4;;8;8;45
OD2;OD6;;0,1;8;45
OD2;OD9;;3;8;45
OD2;OD10;;3;8;45
OD3;OD1;;5;8;45
OD3;OD2;;2;8;45
OD3;OD4;;13;8;45
OD3;OD5;;1,6;8;45
OD3;OD6;;0,4;8;45
OD3;OD8;;0,4;8;45
OD3;OD10;;13;8;45
OD4;OD1;;31;8;45
OD4;OD2;;8;8;45
OD4;OD3;;17;8;45
OD4;OD6;;1;8;45
OD4;OD9;;19;8;45
OD4;OD10;;60;8;45
OD5;OD1;;0,4;8;45
OD5;OD2;;0,2;8;45
OD5;OD3;;4,4;8;45
OD5;OD4;;0,4;8;45
OD5;OD9;;3,3;8;45
OD5;OD10;;3,3;8;45
OD6;OD5;;1;8;45
OD7;OD3;;4;8;45
OD7;OD9;;1,6;8;45
OD7;OD10;;2,4;8;45
OD9;OD1;;9;8;45
OD9;OD2;;1;8;45
OD9;OD4;;13;8;45
OD9;OD5;;1,2;8;45
OD9;OD6;;0,3;8;45
OD9;OD8;;0,4;8;45
OD9;OD10;;14;8;45
OD10;OD1;;10;8;45
OD10;OD2;;2;8;45
OD10;OD3;;6;8;45
OD10;OD4;;55;8;45
OD10;OD5;;1,2;8;45
OD10;OD6;;0,3;8;45
OD10;OD8;;0,2;8;45
OD1;OD4;;1;8;45
OD1;OD9;;1;8;45
OD1;OD10;;1;8;45
OD3;OD1;;1;8;45
OD3;OD4;;1;8;45
OD3;OD6;;0,4;8;45
OD3;OD10;;2;8;45
OD4;OD1;;4;8;45
OD4;OD3;;2;8;45
OD4;OD9;;1;8;45
OD4;OD10;;5;8;45
OD5;OD3;;0,4;8;45
OD5;OD9;;0,3;8;45
OD5;OD10;;0,3;8;45
OD6;OD1;;1;8;45
OD6;OD4;;1;8;45
OD9;OD4;;2;8;45
OD9;OD6;;0,3;8;45
OD9;OD10;;3;8;45
OD10;OD1;;1;8;45
OD10;OD3;;6;8;45
OD10;OD4;;4;8;45
OD10;OD6;;0,3;8;45
OD1;OD4;9;;9;0
OD1;OD5;0,3;;9;0
OD1;OD6;0,2;;9;0
OD1;OD10;3;;9;0
OD2;OD4;1;;9;0
OD2;OD5;0,15;;9;0
OD2;OD6;0,1;;9;0
OD3;OD1;8;;9;0
OD3;OD2;2;;9;0
OD3;OD4;71;;9;0
OD3;OD5;1,2;;9;0
OD3;OD6;1,2;;9;0
OD3;OD8;0,4;;9;0
OD3;OD10;143;;9;0
OD4;OD1;10;;9;0
OD4;OD2;3;;9;0
OD4;OD3;60;;9;0
OD4;OD5;0,55;;9;0
OD4;OD6;0,8;;9;0
OD4;OD9;6;;9;0
OD4;OD10;80;;9;0
OD6;OD1;0,3;;9;0
OD6;OD2;0,2;;9;0
OD6;OD4;0,5;;9;0
OD7;OD3;1;;9;0
OD7;OD9;0,4;;9;0
OD7;OD10;0,6;;9;0
OD9;OD1;4;;9;0
OD9;OD4;18;;9;0
OD9;OD5;0,9;;9;0
OD9;OD6;0,9;;9;0
OD9;OD8;0,4;;9;0
OD9;OD10;47;;9;0
OD10;OD1;4;;9;0
OD10;OD3;81;;9;0
OD10;OD4;75;;9;0
OD10;OD5;0,9;;9;0
OD10;OD6;0,9;;9;0
OD10;OD8;0,2;;9;0
OD1;OD3;;4;9;0
OD1;OD4;;18;9;0
OD1;OD6;;0,2;9;0
OD1;OD9;;4;9;0
OD1;OD10;;11;9;0
OD2;OD4;;7;9;0
OD2;OD6;;0,1;9;0
OD2;OD10;;7;9;0
OD3;OD1;;6;9;0
OD3;OD4;;17;9;0
OD3;OD5;;0,4;9;0
OD3;OD6;;2;9;0
OD3;OD10;;13;9;0
OD4;OD1;;32;9;0
OD4;OD3;;19;9;0
OD4;OD6;;1;9;0
OD4;OD9;;16;9;0
OD4;OD10;;68;9;0
OD5;OD1;;0,8;9;0
OD5;OD2;;0,4;9;0
OD5;OD3;;0,4;9;0
OD5;OD4;;0,8;9;0
OD5;OD9;;0,3;9;0
OD5;OD10;;0,3;9;0
OD6;OD1;;0,6;9;0
OD6;OD2;;0,4;9;0
OD6;OD3;;0,4;9;0
OD6;OD4;;1;9;0
OD6;OD9;;0,4;9;0
OD6;OD10;;0,2;9;0
OD7;OD3;;2,5;9;0
OD7;OD9;;1;9;0
OD7;OD10;;1,5;9;0
OD8;OD1;;0,25;9;0
OD8;OD2;;0,15;9;0
OD8;OD4;;0,6;9;0
OD9;OD1;;8;9;0
OD9;OD4;;17;9;0
OD9;OD5;;0,3;9;0
OD9;OD6;;1,5;9;0
OD9;OD10;;28;9;0
OD10;OD1;;20;9;0
OD10;OD3;;7;9;0
OD10;OD4;;61;9;0
OD10;OD5;;0,3;9;0
OD10;OD6;;1,5;9;0
OD1;OD4;;1;9;0
OD3;OD1;;1;9;0
OD3;OD4;;3;9;0
OD3;OD5;;1,6;9;0
OD3;OD6;;0,8;9;0
OD3;OD10;;4;9;0
OD4;OD1;;2;9;0
OD4;OD3;;3;9;0
OD4;OD10;;5;9;0
OD5;OD3;;0,4;9;0
OD5;OD9;;0,3;9;0
OD5;OD10;;0,3;9;0
OD6;OD1;;1;9;0
OD6;OD4;;1;9;0
OD7;OD3;;0,5;9;0
OD7;OD9;;0,2;9;0
OD7;OD10;;0,3;9;0
OD9;OD1;;1;9;0
OD9;OD4;;1;9;0
OD9;OD5;;1,2;9;0
OD9;OD6;;0,6;9;0
OD9;OD10;;4;9;0
OD10;OD1;;1;9;0
OD10;OD3;;3;9;0
OD10;OD4;;5;9;0
OD10;OD5;;1,2;9;0
OD10;OD6;;0,6;9;0
OD1;OD3;2;;9;15
OD1;OD4;5;;9;15
OD1;OD5;0,9;;9;15
OD1;OD6;0,2;;9;15
OD1;OD10;3;;9;15
OD2;OD3;2,35;;9;15
OD2;OD5;0,45;;9;15
OD2;OD6;0,1;;9;15
OD3;OD1;4;;9;15
OD3;OD2;1;;9;15
OD3;OD4;55;;9;15
OD3;OD5;2,8;;9;15
OD3;OD6;2,4;;9;15
OD3;OD10;100;;9;15
OD4;OD1;6;;9;15
OD4;OD3;46;;9;15
OD4;OD5;1,65;;9;15
OD4;OD6;0,8;;9;15
OD4;OD9;3;;9;15
OD4;OD10;63;;9;15
OD5;OD3;1,2;;9;15
OD5;OD9;0,9;;9;15
OD5;OD10;0,9;;9;15
OD6;OD1;1,2;;9;15
OD6;OD2;0,8;;9;15
OD6;OD4;2;;9;15
OD7;OD3;0,5;;9;15
OD7;OD9;0,2;;9;15
OD7;OD10;0,3;;9;15
OD9;OD1;4;;9;15
OD9;OD4;20;;9;15
OD9;OD5;2,1;;9;15
OD9;OD6;1,8;;9;15
OD9;OD10;51;;9;15
OD10;OD1;3;;9;15
OD10;OD3;104;;9;15
OD10;OD4;50;;9;15
OD10;OD5;2,1;;9;15
OD10;OD6;1,8;;9;15
OD1;OD3;;6;9;15
OD1;OD4;;18;9;15
OD1;OD9;;9;9;15
OD1;OD10;;16;9;15
OD2;OD3;;5;9;15
OD2;OD4;;6;9;15
OD2;OD9;;1;9;15
OD2;OD10;;1;9;15
OD3;OD1;;2;9;15
OD3;OD4;;12;9;15
OD3;OD5;;1,2;9;15
OD3;OD6;;1,6;9;15
OD3;OD10;;18;9;15
OD4;OD1;;25;9;15
OD4;OD2;;9;9;15
OD4;OD3;;12;9;15
OD4;OD9;;18;9;15
OD4;OD10;;66;9;15
OD5;OD3;;1,6;9;15
OD5;OD9;;1,2;9;15
OD5;OD10;;1,2;9;15
OD6;OD1;;0,9;9;15
OD6;OD2;;0,6;9;15
OD6;OD4;;1,5;9;15
OD6;OD5;;1;9;15
OD7;OD3;;2;9;15
OD7;OD9;;0,8;9;15
OD7;OD10;;1,2;9;15
OD9;OD1;;11;9;15
OD9;OD4;;6;9;15
OD9;OD5;;0,9;9;15
OD9;OD6;;1,2;9;15
OD9;OD10;;16;9;15
OD10;OD1;;11;9;15
OD10;OD3;;12;9;15
OD10;OD4;;51;9;15
OD10;OD5;;0,9;9;15
OD10;OD6;;1,2;9;15
OD1;OD4;;1;9;15
OD1;OD10;;1;9;15
OD3;OD2;;0,8;9;15
OD3;OD10;;14;9;15
OD4;OD1;;1;9;15
OD4;OD2;;1;9;15
OD4;OD3;;3;9;15
OD4;OD9;;1;9;15
OD4;OD10;;5;9;15
OD5;OD3;;1,2;9;15
OD5;OD9;;0,9;9;15
OD5;OD10;;0,9;9;15
OD6;OD1;;0,3;9;15
OD6;OD2;;0,2;9;15
OD6;OD4;;0,5;9;15
OD8;OD1;;0,25;9;15
OD8;OD2;;0,15;9;15
OD8;OD4;;0,6;9;15
OD9;OD2;;1,68;9;15
OD10;OD2;;1,48;9;15
OD10;OD3;;6;9;15
OD10;OD4;;9;9;15
OD1;OD3;1;;9;30
OD1;OD4;7;;9;30
OD1;OD5;0,6;;9;30
OD1;OD9;2;;9;30
OD1;OD10;9;;9;30
OD2;OD3;0,1;;9;30
OD2;OD4;2;;9;30
OD2;OD5;0,3;;9;30
OD3;OD1;2;;9;30
OD3;OD2;1;;9;30
OD3;OD4;49;;9;30
OD3;OD5;3,2;;9;30
OD3;OD6;1,6;;9;30
OD3;OD10;81;;9;30
OD4;OD1;11;;9;30
OD4;OD2;1;;9;30
OD4;OD3;48;;9;30
OD4;OD5;1,1;;9;30
OD4;OD9;2;;9;30
OD4;OD10;49;;9;30
OD5;OD1;0,4;;9;30
OD5;OD2;0,2;;9;30
OD5;OD3;2,4;;9;30
OD5;OD4;0,4;;9;30
OD5;OD6;1;;9;30
OD5;OD9;1,8;;9;30
OD5;OD10;1,8;;9;30
OD6;OD1;2,4;;9;30
OD6;OD2;1,6;;9;30
OD6;OD4;4;;9;30
OD7;OD3;0,5;;9;30
OD7;OD9;0,2;;9;30
OD7;OD10;0,3;;9;30
OD9;OD1;4;;9;30
OD9;OD4;11;;9;30
OD9;OD5;2,4;;9;30
OD9;OD6;1,2;;9;30
OD9;OD10;32;;9;30
OD10;OD1;3;;9;30
OD10;OD3;86;;9;30
OD10;OD4;62;;9;30
OD10;OD5;2,4;;9;30
OD10;OD6;1,2;;9;30
OD1;OD3;;2;9;30
OD1;OD4;;12;9;30
OD1;OD6;;0,4;9;30
OD1;OD9;;7;9;30
OD1;OD10;;17;9;30
OD2;OD4;;5;9;30
OD2;OD6;;0,2;9;30
OD2;OD9;;5;9;30
OD2;OD10;;6;9;30
OD3;OD1;;2;9;30
OD3;OD2;;3;9;30
OD3;OD4;;17;9;30
OD3;OD5;;2,8;9;30
OD3;OD6;;2;9;30
OD3;OD10;;20;9;30
OD4;OD1;;34;9;30
OD4;OD2;;4;9;30
OD4;OD3;;16;9;30
OD4;OD6;;2;9;30
OD4;OD9;;15;9;30
OD4;OD10;;51;9;30
OD5;OD1;;1,2;9;30
OD5;OD2;;0,6;9;30
OD5;OD3;;1,6;9;30
OD5;OD4;;1;9;30
OD5;OD6;;1;9;30
OD5;OD9;;1,2;9;30
OD5;OD10;;1,2;9;30
OD6;OD1;;1,5;9;30
OD6;OD2;;1;9;30
OD6;OD3;;0,4;9;30
OD6;OD4;;3;9;30
OD6;OD9;;0,4;9;30
OD6;OD10;;0,2;9;30
OD7;OD3;;2,5;9;30
OD7;OD9;;1;9;30
OD7;OD10;;1,5;9;30
OD9;OD1;;16;9;30
OD9;OD2;;2;9;30
OD9;OD4;;16;9;30
OD9;OD5;;2,1;9;30
OD9;OD6;;1,5;9;30
OD9;OD10;;16;9;30
OD10;OD1;;12;9;30
OD10;OD2;;2;9;30
OD10;OD3;;8;9;30
OD10;OD4;;73;9;30
OD10;OD5;;2,1;9;30
OD10;OD6;;1,5;9;30
OD1;OD3;;1;9;30
OD1;OD5;;0,3;9;30
OD1;OD9;;1;9;30
OD1;OD10;;1;9;30
OD2;OD5;;0,15;9;30
OD3;OD2;;0,6;9;30
OD3;OD4;;1;9;30
OD3;OD5;;0,8;9;30
OD3;OD6;;0,8;9;30
OD3;OD10;;3;9;30
OD4;OD2;;1;9;30
OD4;OD3;;1;9;30
OD4;OD5;;0,55;9;30
OD4;OD10;;9;9;30
OD5;OD3;;0,8;9;30
OD5;OD9;;0,6;9;30
OD5;OD10;;0,6;9;30
OD9;OD2;;1,26;9;30
OD9;OD4;;1;9;30
OD9;OD5;;0,6;9;30
OD9;OD6;;0,6;9;30
OD9;OD10;;2;9;30
OD10;OD1;;1;9;30
OD10;OD2;;1,11;9;30
OD10;OD3;;9;9;30
OD10;OD4;;4;9;30
OD10;OD5;;0,6;9;30
OD10;OD6;;0,6;9;30
OD1;OD3;3;;9;45
OD1;OD4;1;;9;45
OD1;OD5;0,9;;9;45
OD1;OD9;1;;9;45
OD1;OD10;6;;9;45
OD2;OD4;3;;9;45
OD2;OD5;0,45;;9;45
OD3;OD1;3;;9;45
OD3;OD2;2;;9;45
OD3;OD4;54;;9;45
OD3;OD5;3,6;;9;45
OD3;OD6;0,4;;9;45
OD3;OD8;0,4;;9;45
OD3;OD10;122;;9;45
OD4;OD1;6;;9;45
OD4;OD3;49;;9;45
OD4;OD5;1,65;;9;45
OD4;OD9;9;;9;45
OD4;OD10;39;;9;45
OD5;OD3;1,2;;9;45
OD5;OD9;0,9;;9;45
OD5;OD10;0,9;;9;45
OD6;OD1;0,9;;9;45
OD6;OD2;0,6;;9;45
OD6;OD4;1,5;;9;45
OD9;OD1;3;;9;45
OD9;OD4;20;;9;45
OD9;OD5;2,7;;9;45
OD9;OD6;0,3;;9;45
OD9;OD8;0,4;;9;45
OD9;OD10;28;;9;45
OD10;OD1;5;;9;45
OD10;OD3;104;;9;45
OD10;OD4;52;;9;45
OD10;OD5;2,7;;9;45
OD10;OD6;0,3;;9;45
OD10;OD8;0,2;;9;45
OD1;OD3;;1;9;45
OD1;OD4;;22;9;45
OD1;OD5;;0,9;9;45
OD1;OD9;;9;9;45
OD1;OD10;;21;9;45
OD2;OD3;;3;9;45
OD2;OD4;;2;9;45
OD2;OD5;;0,45;9;45
OD2;OD9;;3;9;45
OD2;OD10;;3;9;45
OD3;OD1;;5;9;45
OD3;OD4;;13;9;45
OD3;OD5;;2,4;9;45
OD3;OD6;;2;9;45
OD3;OD8;;0,8;9;45
OD3;OD10;;18;9;45
OD4;OD1;;30;9;45
OD4;OD2;;4;9;45
OD4;OD3;;14;9;45
OD4;OD5;;2;9;45
OD4;OD9;;12;9;45
OD4;OD10;;58;9;45
OD5;OD1;;1,2;9;45
OD5;OD2;;0,6;9;45
OD5;OD3;;0,8;9;45
OD5;OD4;;1;9;45
OD5;OD9;;0,6;9;45
OD5;OD10;;0,6;9;45
OD6;OD1;;2,1;9;45
OD6;OD2;;1,4;9;45
OD6;OD4;;4;9;45
OD7;OD3;;3;9;45
OD7;OD9;;1,2;9;45
OD7;OD10;;1,8;9;45
OD9;OD1;;10;9;45
OD9;OD4;;22;9;45
OD9;OD5;;1,8;9;45
OD9;OD6;;1,5;9;45
OD9;OD8;;0,8;9;45
OD9;OD10;;24;9;45
OD10;OD1;;20;9;45
OD10;OD3;;10;9;45
OD10;OD4;;70;9;45
OD10;OD5;;1,8;9;45
OD10;OD6;;1,5;9;45
OD10;OD8;;0,4;9;45
OD1;OD4;;1;9;45
OD1;OD9;;1;9;45
OD3;OD4;;1;9;45
OD3;OD6;;0,4;9;45
OD3;OD10;;5;9;45
OD4;OD2;;2;9;45
OD4;OD3;;2;9;45
OD4;OD10;;5;9;45
OD5;OD1;;0,4;9;45
OD5;OD2;;0,2;9;45
OD5;OD3;;0,4;9;45
OD5;OD4;;0,4;9;45
OD5;OD9;;0,3;9;45
OD5;OD10;;0,3;9;45
OD6;OD1;;0,3;9;45
OD6;OD2;;0,2;9;45
OD6;OD4;;0,5;9;45
OD9;OD4;;1;9;45
OD9;OD6;;0,3;9;45
OD9;OD10;;4;9;45
OD10;OD1;;2;9;45
OD10;OD3;;6;9;45
OD10;OD4;;3;9;45
OD10;OD6;;0,3;9;45
OD1;OD3;1;;10;0
OD1;OD4;6;;10;0
OD1;OD9;1;;10;0
OD1;OD10;8;;10;0
OD2;OD3;2;;10;0
OD2;OD4;3;;10;0
OD3;OD1;5;;10;0
OD3;OD2;1;;10;0
OD3;OD4;23;;10;0
OD3;OD6;0,4;;10;0
OD3;OD10;68;;10;0
OD4;OD1;10;;10;0
OD4;OD2;1;;10;0
OD4;OD3;17;;10;0
OD4;OD9;6;;10;0
OD4;OD10;48;;10;0
OD5;OD3;2,8;;10;0
OD5;OD9;2,1;;10;0
OD5;OD10;2,1;;10;0
OD6;OD1;0,3;;10;0
OD6;OD2;0,2;;10;0
OD6;OD4;0,5;;10;0
OD7;OD3;1;;10;0
OD7;OD9;0,4;;10;0
OD7;OD10;0,6;;10;0
OD9;OD1;1;;10;0
OD9;OD4;12;;10;0
OD9;OD6;0,3;;10;0
OD9;OD10;34;;10;0
OD10;OD1;2;;10;0
OD10;OD3;57;;10;0
OD10;OD4;50;;10;0
OD10;OD6;0,3;;10;0
OD1;OD3;;3;10;0
OD1;OD4;;21;10;0
OD1;OD5;;0,9;10;0
OD1;OD6;;0,2;10;0
